TransactionID	Date	StoreID	StoreName	Region	ProductID	ProductName	Category	Quantity	UnitPrice	Discount	NetSale	TotalCost	Profit
T1000286	2025-02-23	S003	Store_003	North	P0055	Prod_0055	Clothing	5	46.38	0.0			
T1000287	2024-09-09	S031	Store_031	South	P0144	Prod_0144	Food	7	867.75	0.15			
T1000288	2024-08-14	S048	Store_048	North	P0054	Prod_0054	Clothing	4	70.58	0.15			
T1000289	2024-11-22	S013	Store_013	East	P0155	Prod_0155	Household	2	731.54	0.0			
T1000290	2024-03-26	S002	Store_002	West	P0007	Prod_0007	Household	8	391.27	0.1			
T1000291	2025-08-06	S050	Store_050	South	P0022	Prod_0022	Toys	7	689.81	0.2			
T1000292	2025-05-28	S031	Store_031	South	P0156	Prod_0156	Clothing	8	147.36	0.0			
T1000293	2023-10-15	S018	Store_018	North	P0063	Prod_0063	Toys	3	127.95	0.05			
T1000294	2023-09-01	S011	Store_011	Central	P0148	Prod_0148	Electronics	1	692.58	0.0			
T1000295	2024-11-10	S031	Store_031	South	P0089	Prod_0089	Stationery	9	757.61	0.0			
T1000296	2023-02-13	S036	Store_036	North	P0005	Prod_0005	Food	9	226.21	0.1			
T1000297	2025-05-04	S032	Store_032	West	P0045	Prod_0045	Electronics	4	838.49	0.2			
T1000298	2024-03-14	S019	Store_019	South	P0011	Prod_0011	Electronics	7	380.6	0.0			
T1000299	2024-01-01	S023	Store_023	South	P0133	Prod_0133	Electronics	9	653.34	0.0			
T1000300	2024-12-16	S046	Store_046	East	P0042	Prod_0042	Household	8	293.65	0.0			
T1000301	2025-08-31	S047	Store_047	East	P0059	Prod_0059	Household	7	284.42	0.2			
T1000302	2024-09-09	S001	Store_001	West	P0021	Prod_0021	Food	6	802.95	0.0			
T1000303	2024-11-14	S010	Store_010	South	P0083	Prod_0083	Clothing	2	508.95	0.0			
T1000304	2023-12-13	S015	Store_015	South	P0020	Prod_0020	Food	6	729.12	0.0			
T1000305	2025-06-11	S028	Store_028	South	P0168	Prod_0168	Clothing	8	639.17	0.2			
T1000306	2024-07-15	S026	Store_026	North	P0164	Prod_0164	Household	5	73.67	0.0			
T1000307	2025-08-28	S023	Store_023	South	P0156	Prod_0156	Clothing	2	190.97	0.05			
T1000308	2024-12-20	S029	Store_029	East	P0049	Prod_0049	Electronics	4	49.11	0.1			
T1000309	2025-02-15	S006	Store_006	East	P0179	Prod_0179	Food	4	808.53	0.0			
T1000310	2023-02-17	S028	Store_028	South	P0024	Prod_0024	Household	5	157.96	0.1			
T1000311	2025-04-12	S018	Store_018	North	P0042	Prod_0042	Household	1	287.27	0.0			
T1000312	2023-10-18	S042	Store_042	East	P0192	Prod_0192	Food	8	897.0	0.0			
T1000313	2023-04-10	S015	Store_015	South	P0140	Prod_0140	Electronics	3	161.7	0.05			
T1000314	2023-03-04	S007	Store_007	Central	P0133	Prod_0133	Electronics	1	652.22	0.05			
T1000315	2025-07-12	S027	Store_027	East	P0011	Prod_0011	Electronics	3	298.13	0.0			
T1000316	2024-12-29	S048	Store_048	North	P0168	Prod_0168	Clothing	8	675.4	0.05			
T1000317	2025-04-24	S028	Store_028	South	P0010	Prod_0010	Food	9	130.99	0.1			
T1000318	2025-09-23	S038	Store_038	Central	P0099	Prod_0099	Beverages	6	547.51	0.1			
T1000319	2024-10-15	S047	Store_047	East	P0027	Prod_0027	Clothing	1	130.54	0.0			
T1000320	2025-09-11	S026	Store_026	North	P0190	Prod_0190	Food	6	858.18	0.0			
T1000321	2024-08-11	S004	Store_004	Central	P0035	Prod_0035	Beverages	8	261.84	0.15			
T1000322	2023-12-04	S015	Store_015	South	P0198	Prod_0198	Food	1	400.99	0.05			
T1000323	2025-09-20	S047	Store_047	East	P0081	Prod_0081	Electronics	7	595.51	0.0			
T1000324	2023-02-12	S011	Store_011	Central	P0053	Prod_0053	Household	6	541.05	0.1			
T1000325	2023-07-09	S034	Store_034	East	P0012	Prod_0012	Toys	4	702.43	0.0			
T1000326	2023-12-01	S026	Store_026	North	P0174	Prod_0174	Household	7	281.56	0.0			
T1000327	2023-12-09	S019	Store_019	South	P0014	Prod_0014	Household	5	384.82	0.0			
T1000328	2025-05-21	S027	Store_027	East	P0101	Prod_0101	Clothing	3	515.99	0.05			
T1000329	2023-12-19	S015	Store_015	South	P0100	Prod_0100	Clothing	7	199.29	0.0			
T1000330	2023-01-08	S043	Store_043	North	P0101	Prod_0101	Clothing	2	466.95	0.0			
T1000331	2024-06-17	S046	Store_046	East	P0175	Prod_0175	Beverages	6	665.57	0.15			
T1000332	2025-05-25	S046	Store_046	East	P0132	Prod_0132	Stationery	1	747.15	0.0			
T1000333	2023-09-25	S007	Store_007	Central	P0173	Prod_0173	Household	2	548.12	0.0			
T1000334	2025-04-13	S012	Store_012	North	P0175	Prod_0175	Beverages	5	880.75	0.05			
T1000335	2024-03-23	S045	Store_045	East	P0191	Prod_0191	Food	1	603.01	0.0			
T1000336	2024-09-11	S010	Store_010	South	P0191	Prod_0191	Food	6	720.0	0.0			
T1000337	2024-06-05	S031	Store_031	South	P0109	Prod_0109	Electronics	5	919.93	0.05			
T1000338	2024-08-10	S021	Store_021	East	P0106	Prod_0106	Stationery	1	782.44	0.0			
T1000339	2023-09-07	S038	Store_038	Central	P0101	Prod_0101	Clothing	9	423.08	0.0			
T1000340	2023-09-11	S014	Store_014	West	P0001	Prod_0001	Electronics	4	722.62	0.15			
T1000341	2024-07-27	S033	Store_033	Central	P0115	Prod_0115	Beverages	2	634.82	0.05			
T1000342	2024-09-29	S006	Store_006	East	P0043	Prod_0043	Toys	8	58.13	0.0			
T1000343	2023-10-24	S005	Store_005	South	P0066	Prod_0066	Clothing	4	204.67	0.0			
T1000344	2025-03-21	S030	Store_030	North	P0035	Prod_0035	Beverages	6	248.45	0.0			
T1000345	2023-03-23	S023	Store_023	South	P0066	Prod_0066	Clothing	8	212.7	0.0			
T1000346	2025-07-10	S028	Store_028	South	P0125	Prod_0125	Beverages	8	728.45	0.0			
T1000347	2023-10-18	S004	Store_004	Central	P0037	Prod_0037	Toys	6	555.93	0.0			
T1000348	2023-02-16	S005	Store_005	South	P0154	Prod_0154	Food	9	672.6	0.0			
T1000349	2023-04-23	S017	Store_017	Central	P0038	Prod_0038	Beverages	8	112.61	0.05			
T1000350	2023-09-22	S033	Store_033	Central	P0127	Prod_0127	Beverages	6	809.98	0.05			
T1000351	2023-09-14	S010	Store_010	South	P0153	Prod_0153	Clothing	8	364.35	0.0			
T1000352	2023-11-23	S036	Store_036	North	P0088	Prod_0088	Food	5	389.81	0.0			
T1000353	2024-08-10	S021	Store_021	East	P0028	Prod_0028	Beverages	3	353.36	0.0			
T1000354	2023-01-21	S040	Store_040	East	P0160	Prod_0160	Toys	8	268.45	0.1			
T1000355	2025-07-24	S008	Store_008	East	P0176	Prod_0176	Toys	2	673.89	0.05			
T1000356	2025-02-03	S022	Store_022	East	P0042	Prod_0042	Household	9	294.49	0.2			
T1000357	2024-10-16	S024	Store_024	Central	P0105	Prod_0105	Food	8	683.35	0.0			
T1000358	2024-03-03	S014	Store_014	West	P0194	Prod_0194	Food	7	468.59	0.2			
T1000359	2025-05-14	S037	Store_037	West	P0087	Prod_0087	Beverages	8	1057.7	0.05			
T1000360	2025-07-23	S019	Store_019	South	P0016	Prod_0016	Clothing	6	72.61	0.15			
T1000361	2023-09-20	S007	Store_007	Central	P0018	Prod_0018	Food	7	107.87	0.0			
T1000362	2023-04-14	S019	Store_019	South	P0196	Prod_0196	Food	1	606.19	0.0			
T1000363	2024-09-15	S014	Store_014	West	P0117	Prod_0117	Beverages	9	778.74	0.0			
T1000364	2024-01-20	S047	Store_047	East	P0057	Prod_0057	Food	8	583.08	0.0			
T1000365	2025-06-30	S028	Store_028	South	P0187	Prod_0187	Beverages	2	586.77	0.1			
T1000366	2024-11-30	S043	Store_043	North	P0139	Prod_0139	Beverages	4	203.81	0.1			
T1000367	2025-08-15	S007	Store_007	Central	P0192	Prod_0192	Food	1	1027.78	0.0			
T1000368	2023-11-24	S022	Store_022	East	P0015	Prod_0015	Food	6	797.32	0.2			
T1000369	2025-07-23	S020	Store_020	North	P0111	Prod_0111	Stationery	3	629.29	0.0			
T1000370	2025-02-21	S011	Store_011	Central	P0146	Prod_0146	Electronics	3	383.21	0.0			
T1000371	2023-05-28	S016	Store_016	Central	P0075	Prod_0075	Food	8	786.59	0.15			
T1000372	2023-06-06	S006	Store_006	East	P0100	Prod_0100	Clothing	2	224.23	0.0			
T1000373	2024-11-05	S047	Store_047	East	P0042	Prod_0042	Household	5	362.76	0.0			
T1000374	2025-04-05	S042	Store_042	East	P0167	Prod_0167	Food	8	568.42	0.05			
T1000375	2023-01-26	S013	Store_013	East	P0038	Prod_0038	Beverages	4	111.54	0.0			
T1000376	2023-04-23	S026	Store_026	North	P0082	Prod_0082	Food	8	776.04	0.0			
T1000377	2025-08-27	S007	Store_007	Central	P0048	Prod_0048	Toys	2	212.91	0.0			
T1000378	2023-02-17	S003	Store_003	North	P0198	Prod_0198	Food	8	452.86	0.1			
T1000379	2025-06-18	S041	Store_041	South	P0031	Prod_0031	Food	3	594.99	0.0			
T1000380	2025-06-20	S026	Store_026	North	P0025	Prod_0025	Beverages	2	195.57	0.05			
T1000381	2024-11-08	S017	Store_017	Central	P0030	Prod_0030	Electronics	3	593.07	0.1			
T1000382	2024-04-02	S030	Store_030	North	P0161	Prod_0161	Beverages	9	202.25	0.0			
T1000383	2024-09-22	S024	Store_024	Central	P0086	Prod_0086	Clothing	7	445.41	0.1			
T1000384	2023-05-03	S008	Store_008	East	P0135	Prod_0135	Food	3	111.19	0.0			
T1000385	2023-11-07	S028	Store_028	South	P0175	Prod_0175	Beverages	2	666.58	0.0			
T1000386	2025-01-25	S008	Store_008	East	P0045	Prod_0045	Electronics	1	866.67	0.0			
T1000387	2024-04-22	S006	Store_006	East	P0114	Prod_0114	Clothing	2	579.57	0.2			
T1000388	2025-02-09	S015	Store_015	South	P0034	Prod_0034	Food	2	176.47	0.0			
T1000389	2023-11-21	S038	Store_038	Central	P0140	Prod_0140	Electronics	6	135.76	0.0			
T1000390	2025-04-21	S011	Store_011	Central	P0183	Prod_0183	Clothing	4	576.59	0.05			
T1000391	2025-09-14	S038	Store_038	Central	P0177	Prod_0177	Food	1	81.59	0.1			
T1000392	2023-12-02	S010	Store_010	South	P0033	Prod_0033	Household	3	700.15	0.0			
T1000393	2023-12-25	S035	Store_035	West	P0176	Prod_0176	Toys	7	754.74	0.2			
T1000394	2023-12-27	S010	Store_010	South	P0011	Prod_0011	Electronics	8	295.42	0.0			
T1000395	2025-06-09	S015	Store_015	South	P0114	Prod_0114	Clothing	2	662.35	0.05			
T1000396	2024-03-24	S020	Store_020	North	P0135	Prod_0135	Food	8	142.55	0.1			
T1000397	2025-03-05	S033	Store_033	Central	P0148	Prod_0148	Electronics	9	480.79	0.15			
T1000398	2023-06-19	S017	Store_017	Central	P0168	Prod_0168	Clothing	2	698.19	0.0			
T1000399	2023-07-04	S012	Store_012	North	P0090	Prod_0090	Clothing	8	473.99	0.0			
T1000400	2025-02-10	S014	Store_014	West	P0048	Prod_0048	Toys	4	176.25	0.0			
T1000401	2023-03-08	S041	Store_041	South	P0033	Prod_0033	Household	1	803.66	0.0			
T1000402	2024-03-04	S027	Store_027	East	P0048	Prod_0048	Toys	1	163.14	0.1			
T1000403	2024-11-30	S030	Store_030	North	P0017	Prod_0017	Clothing	1	345.02	0.05			
T1000404	2024-04-22	S036	Store_036	North	P0118	Prod_0118	Clothing	6	661.8	0.2			
T1000405	2023-05-19	S028	Store_028	South	P0127	Prod_0127	Beverages	3	846.56	0.2			
T1000406	2023-01-13	S021	Store_021	East	P0143	Prod_0143	Food	5	761.76	0.0			
T1000407	2024-07-27	S047	Store_047	East	P0078	Prod_0078	Beverages	2	847.43	0.0			
T1000408	2023-12-04	S013	Store_013	East	P0054	Prod_0054	Clothing	5	63.31	0.15			
T1000409	2023-06-18	S013	Store_013	East	P0122	Prod_0122	Electronics	7	257.23	0.2			
T1000410	2023-07-06	S002	Store_002	West	P0123	Prod_0123	Stationery	6	552.39	0.0			
T1000411	2024-06-22	S017	Store_017	Central	P0184	Prod_0184	Electronics	3	832.8	0.0			
T1000412	2024-12-19	S034	Store_034	East	P0171	Prod_0171	Electronics	8	83.27	0.0			
T1000413	2024-09-02	S019	Store_019	South	P0163	Prod_0163	Food	1	901.82	0.0			
T1000414	2023-01-21	S024	Store_024	Central	P0005	Prod_0005	Food	6	212.12	0.0			
T1000415	2023-05-21	S042	Store_042	East	P0004	Prod_0004	Beverages	1	528.99	0.15			
T1000416	2023-11-20	S012	Store_012	North	P0112	Prod_0112	Beverages	9	600.57	0.0			
T1000417	2025-08-10	S012	Store_012	North	P0027	Prod_0027	Clothing	9	91.01	0.0			
T1000418	2024-12-02	S050	Store_050	South	P0032	Prod_0032	Clothing	9	542.61	0.2			
T1000419	2025-07-21	S010	Store_010	South	P0062	Prod_0062	Beverages	4	574.97	0.1			
T1000420	2024-07-13	S008	Store_008	East	P0058	Prod_0058	Beverages	6	171.14	0.0			
T1000421	2024-01-17	S028	Store_028	South	P0125	Prod_0125	Beverages	7	762.14	0.0			
T1000422	2023-05-28	S008	Store_008	East	P0195	Prod_0195	Beverages	8	338.41	0.05			
T1000423	2023-04-11	S042	Store_042	East	P0179	Prod_0179	Food	5	679.49	0.0			
T1000424	2025-01-25	S029	Store_029	East	P0030	Prod_0030	Electronics	8	629.05	0.0			
T1000425	2024-01-03	S035	Store_035	West	P0142	Prod_0142	Clothing	9	647.75	0.0			
T1000426	2024-10-18	S039	Store_039	Central	P0112	Prod_0112	Beverages	7	835.5	0.05			
T1000427	2024-10-20	S007	Store_007	Central	P0153	Prod_0153	Clothing	9	393.14	0.0			
T1000428	2023-04-27	S023	Store_023	South	P0028	Prod_0028	Beverages	4	421.51	0.0			
T1000429	2024-08-01	S018	Store_018	North	P0113	Prod_0113	Stationery	9	85.36	0.0			
T1000430	2023-11-26	S021	Store_021	East	P0154	Prod_0154	Food	1	837.19	0.0			
T1000431	2023-02-18	S013	Store_013	East	P0190	Prod_0190	Food	6	726.0	0.05			
T1000432	2025-04-21	S033	Store_033	Central	P0137	Prod_0137	Food	7	475.32	0.0			
T1000433	2024-03-27	S022	Store_022	East	P0177	Prod_0177	Food	9	82.59	0.15			
T1000434	2023-11-08	S011	Store_011	Central	P0102	Prod_0102	Beverages	9	123.66	0.0			
T1000435	2024-11-26	S010	Store_010	South	P0125	Prod_0125	Beverages	3	678.55	0.1			
T1000436	2024-09-12	S027	Store_027	East	P0041	Prod_0041	Beverages	6	627.13	0.0			
T1000437	2025-08-25	S033	Store_033	Central	P0157	Prod_0157	Toys	4	296.12	0.1			
T1000438	2023-08-21	S042	Store_042	East	P0063	Prod_0063	Toys	7	137.86	0.15			
T1000439	2023-05-20	S013	Store_013	East	P0153	Prod_0153	Clothing	8	279.73	0.1			
T1000440	2023-04-09	S013	Store_013	East	P0060	Prod_0060	Beverages	9	67.8	0.05			
T1000441	2024-03-16	S017	Store_017	Central	P0002	Prod_0002	Household	1	441.17	0.2			
T1000442	2023-03-17	S036	Store_036	North	P0124	Prod_0124	Clothing	5	937.54	0.0			
T1000443	2024-07-21	S003	Store_003	North	P0123	Prod_0123	Stationery	9	390.15	0.2			
T1000444	2025-04-03	S044	Store_044	Central	P0133	Prod_0133	Electronics	6	522.82	0.05			
T1000445	2025-06-20	S029	Store_029	East	P0147	Prod_0147	Stationery	3	219.62	0.15			
T1000446	2023-12-28	S040	Store_040	East	P0032	Prod_0032	Clothing	4	650.65	0.0			
T1000447	2025-06-15	S046	Store_046	East	P0046	Prod_0046	Food	7	276.45	0.0			
T1000448	2024-01-28	S012	Store_012	North	P0042	Prod_0042	Household	1	338.64	0.1			
T1000449	2023-10-24	S029	Store_029	East	P0146	Prod_0146	Electronics	3	315.04	0.05			
T1000450	2023-11-29	S038	Store_038	Central	P0119	Prod_0119	Clothing	7	955.24	0.05			
T1000451	2023-01-28	S035	Store_035	West	P0014	Prod_0014	Household	8	313.9	0.0			
T1000452	2024-04-11	S009	Store_009	South	P0128	Prod_0128	Toys	2	237.72	0.0			
T1000453	2024-12-25	S050	Store_050	South	P0176	Prod_0176	Toys	3	1014.53	0.0			
T1000454	2025-07-04	S009	Store_009	South	P0200	Prod_0200	Food	9	209.66	0.0			
T1000455	2023-08-12	S013	Store_013	East	P0043	Prod_0043	Toys	5	75.79	0.0			
T1000456	2024-01-08	S045	Store_045	East	P0156	Prod_0156	Clothing	4	177.61	0.0			
T1000457	2024-11-22	S030	Store_030	North	P0006	Prod_0006	Household	4	77.88	0.1			
T1000458	2024-05-10	S041	Store_041	South	P0007	Prod_0007	Household	7	328.3	0.05			
T1000459	2024-06-28	S050	Store_050	South	P0185	Prod_0185	Electronics	8	651.66	0.0			
T1000460	2023-02-12	S005	Store_005	South	P0042	Prod_0042	Household	4	410.95	0.15			
T1000461	2024-02-02	S044	Store_044	Central	P0078	Prod_0078	Beverages	9	704.39	0.0			
T1000462	2023-07-27	S034	Store_034	East	P0088	Prod_0088	Food	9	357.04	0.0			
T1000463	2024-07-13	S038	Store_038	Central	P0058	Prod_0058	Beverages	3	214.57	0.0			
T1000464	2023-04-17	S018	Store_018	North	P0008	Prod_0008	Beverages	9	123.59	0.15			
T1000465	2023-03-31	S009	Store_009	South	P0161	Prod_0161	Beverages	6	303.3	0.1			
T1000466	2023-05-21	S039	Store_039	Central	P0030	Prod_0030	Electronics	4	611.29	0.0			
T1000467	2023-12-12	S017	Store_017	Central	P0094	Prod_0094	Toys	4	220.01	0.05			
T1000468	2024-07-27	S028	Store_028	South	P0011	Prod_0011	Electronics	2	353.77	0.1			
T1000469	2025-08-26	S013	Store_013	East	P0067	Prod_0067	Beverages	2	934.54	0.15			
T1000470	2024-10-25	S001	Store_001	West	P0131	Prod_0131	Toys	5	188.99	0.05			
T1000471	2023-10-12	S005	Store_005	South	P0094	Prod_0094	Toys	7	269.93	0.05			
T1000472	2023-11-02	S014	Store_014	West	P0090	Prod_0090	Clothing	4	420.52	0.0			
T1000473	2025-05-05	S042	Store_042	East	P0175	Prod_0175	Beverages	9	955.44	0.05			
T1000474	2024-09-14	S041	Store_041	South	P0111	Prod_0111	Stationery	1	584.02	0.0			
T1000475	2023-12-29	S034	Store_034	East	P0047	Prod_0047	Food	6	201.67	0.15			
T1000476	2023-03-18	S049	Store_049	East	P0057	Prod_0057	Food	1	532.33	0.0			
T1000477	2025-04-17	S050	Store_050	South	P0144	Prod_0144	Food	7	901.69	0.0			
T1000478	2025-05-27	S007	Store_007	Central	P0031	Prod_0031	Food	8	453.46	0.0			
T1000479	2023-12-28	S017	Store_017	Central	P0010	Prod_0010	Food	2	148.08	0.0			
T1000480	2024-01-11	S050	Store_050	South	P0096	Prod_0096	Electronics	7	206.25	0.0			
T1000481	2023-06-24	S050	Store_050	South	P0056	Prod_0056	Food	5	375.44	0.05			
T1000482	2024-05-23	S044	Store_044	Central	P0177	Prod_0177	Food	3	89.48	0.2			
T1000483	2023-01-31	S049	Store_049	East	P0005	Prod_0005	Food	6	188.57	0.0			
T1000484	2024-06-30	S001	Store_001	West	P0159	Prod_0159	Toys	8	375.25	0.0			
T1000485	2023-10-24	S038	Store_038	Central	P0083	Prod_0083	Clothing	4	734.82	0.05			
T1000486	2025-01-09	S035	Store_035	West	P0032	Prod_0032	Clothing	6	541.18	0.0			
T1000487	2024-11-26	S009	Store_009	South	P0046	Prod_0046	Food	5	180.86	0.05			
T1000488	2025-02-26	S022	Store_022	East	P0129	Prod_0129	Toys	2	303.98	0.1			
T1000489	2024-03-13	S043	Store_043	North	P0025	Prod_0025	Beverages	9	205.3	0.0			
T1000490	2023-11-25	S011	Store_011	Central	P0157	Prod_0157	Toys	3	303.82	0.1			
T1000491	2023-03-28	S015	Store_015	South	P0080	Prod_0080	Beverages	4	42.41	0.1			
T1000492	2025-06-28	S010	Store_010	South	P0170	Prod_0170	Beverages	6	442.5	0.0			
T1000493	2025-05-03	S040	Store_040	East	P0194	Prod_0194	Food	1	568.18	0.0			
T1000494	2024-04-30	S035	Store_035	West	P0037	Prod_0037	Toys	4	458.96	0.0			
T1000495	2023-01-12	S026	Store_026	North	P0048	Prod_0048	Toys	1	184.44	0.0			
T1000496	2023-08-30	S039	Store_039	Central	P0059	Prod_0059	Household	3	316.63	0.1			
T1000497	2023-03-30	S046	Store_046	East	P0004	Prod_0004	Beverages	1	553.67	0.0			
T1000498	2024-10-18	S028	Store_028	South	P0190	Prod_0190	Food	7	771.42	0.0			
T1000499	2025-02-11	S003	Store_003	North	P0093	Prod_0093	Toys	9	494.19	0.0			
T1000500	2025-09-12	S046	Store_046	East	P0035	Prod_0035	Beverages	1	311.89	0.05			
T1000501	2024-05-31	S034	Store_034	East	P0105	Prod_0105	Food	7	652.26	0.0			
T1000502	2023-02-27	S015	Store_015	South	P0128	Prod_0128	Toys	6	232.34	0.0			
T1000503	2023-01-04	S031	Store_031	South	P0061	Prod_0061	Stationery	7	454.3	0.0			
T1000504	2023-05-22	S012	Store_012	North	P0041	Prod_0041	Beverages	8	654.77	0.0			
T1000505	2023-04-01	S029	Store_029	East	P0175	Prod_0175	Beverages	8	904.48	0.0			
T1000506	2023-08-19	S032	Store_032	West	P0085	Prod_0085	Food	3	736.61	0.15			
T1000507	2025-02-15	S005	Store_005	South	P0099	Prod_0099	Beverages	4	427.63	0.0			
T1000508	2024-03-27	S002	Store_002	West	P0085	Prod_0085	Food	7	616.0	0.0			
T1000509	2023-10-02	S049	Store_049	East	P0146	Prod_0146	Electronics	5	268.73	0.05			
T1000510	2023-10-28	S037	Store_037	West	P0105	Prod_0105	Food	6	560.99	0.0			
T1000511	2023-07-23	S005	Store_005	South	P0138	Prod_0138	Food	2	79.32	0.15			
T1000512	2024-12-13	S024	Store_024	Central	P0019	Prod_0019	Food	6	918.47	0.1			
T1000513	2023-11-18	S026	Store_026	North	P0118	Prod_0118	Clothing	8	937.07	0.1			
T1000514	2025-08-30	S047	Store_047	East	P0196	Prod_0196	Food	5	587.88	0.05			
T1000515	2023-10-01	S025	Store_025	South	P0006	Prod_0006	Household	5	103.76	0.0			
T1000516	2024-08-20	S049	Store_049	East	P0019	Prod_0019	Food	1	664.77	0.0			
T1000517	2024-03-13	S003	Store_003	North	P0084	Prod_0084	Electronics	1	289.48	0.0			
T1000518	2024-06-19	S027	Store_027	East	P0181	Prod_0181	Beverages	2	713.61	0.0			
T1000519	2024-09-21	S003	Store_003	North	P0089	Prod_0089	Stationery	7	794.55	0.0			
T1000520	2024-09-18	S047	Store_047	East	P0149	Prod_0149	Food	4	316.6	0.0			
T1000521	2025-02-03	S030	Store_030	North	P0156	Prod_0156	Clothing	6	162.16	0.1			
T1000522	2024-01-31	S021	Store_021	East	P0082	Prod_0082	Food	5	686.11	0.15			
T1000523	2025-04-14	S013	Store_013	East	P0106	Prod_0106	Stationery	1	765.26	0.15			
T1000524	2025-02-18	S031	Store_031	South	P0059	Prod_0059	Household	8	312.17	0.15			
T1000525	2024-11-30	S036	Store_036	North	P0055	Prod_0055	Clothing	3	43.11	0.05			
T1000526	2023-09-08	S044	Store_044	Central	P0117	Prod_0117	Beverages	9	658.93	0.0			
T1000527	2023-10-09	S022	Store_022	East	P0199	Prod_0199	Beverages	7	943.69	0.05			
T1000528	2025-02-17	S019	Store_019	South	P0118	Prod_0118	Clothing	5	685.86	0.0			
T1000529	2025-06-26	S021	Store_021	East	P0071	Prod_0071	Household	4	268.04	0.0			
T1000530	2023-03-03	S030	Store_030	North	P0086	Prod_0086	Clothing	3	545.54	0.05			
T1000531	2025-06-15	S018	Store_018	North	P0165	Prod_0165	Food	7	435.52	0.1			
T1000532	2023-09-06	S041	Store_041	South	P0103	Prod_0103	Household	8	484.88	0.0			
T1000533	2024-04-10	S013	Store_013	East	P0165	Prod_0165	Food	6	507.46	0.0			
T1000534	2023-02-28	S002	Store_002	West	P0199	Prod_0199	Beverages	1	932.38	0.0			
T1000535	2023-11-14	S004	Store_004	Central	P0102	Prod_0102	Beverages	8	126.71	0.05			
T1000536	2023-10-30	S025	Store_025	South	P0108	Prod_0108	Electronics	7	596.78	0.0			
T1000537	2025-02-20	S004	Store_004	Central	P0046	Prod_0046	Food	9	224.68	0.0			
T1000538	2024-01-27	S007	Store_007	Central	P0173	Prod_0173	Household	5	594.76	0.0			
T1000539	2024-08-18	S029	Store_029	East	P0092	Prod_0092	Stationery	1	812.86	0.0			
T1000540	2023-07-14	S011	Store_011	Central	P0156	Prod_0156	Clothing	3	172.78	0.2			
T1000541	2025-01-09	S027	Store_027	East	P0151	Prod_0151	Electronics	4	316.72	0.0			
T1000542	2023-08-22	S009	Store_009	South	P0104	Prod_0104	Food	2	76.62	0.1			
T1000543	2024-10-20	S030	Store_030	North	P0062	Prod_0062	Beverages	8	549.8	0.1			
T1000544	2024-06-03	S014	Store_014	West	P0130	Prod_0130	Toys	9	667.16	0.05			
T1000545	2023-04-11	S001	Store_001	West	P0061	Prod_0061	Stationery	7	493.54	0.05			
T1000546	2025-01-27	S009	Store_009	South	P0079	Prod_0079	Clothing	6	409.59	0.1			
T1000547	2025-06-09	S036	Store_036	North	P0076	Prod_0076	Food	4	715.88	0.05			
T1000548	2024-06-23	S030	Store_030	North	P0065	Prod_0065	Beverages	5	596.84	0.0			
T1000549	2024-06-25	S016	Store_016	Central	P0006	Prod_0006	Household	4	92.19	0.2			
T1000550	2024-01-04	S049	Store_049	East	P0119	Prod_0119	Clothing	7	911.24	0.15			
T1000551	2024-10-15	S003	Store_003	North	P0032	Prod_0032	Clothing	8	627.22	0.1			
